Text,Label
"Receipt,""receipt54.jpg,285-41 Jericho Turnpike Floral Park, NY 11001 Tel 718.343-4816 ww snancysrestaurant .net 03242016 0822PM DINE IN 1 gl Imp White 1 Blue Moon Tap 1 MozzarelakTonato Pork Quesadilla Fren Onion Soup Pork Chop 1 Hanger Sizzle SUBTOTAL Tax TNTAL DUE Guests 2""",Receipt
"Invoice,""X51006619785.jpg,,OICE,,,1,""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""l24 Guarana Fantastica 40 45""",PurchaseOrder
"Shipping Manifest,""order_10616.pdf,Order ID 10616 Shipping Details Ship Name Great Lakes Food Market Ship Address 2732 Baker Blvd Ship Cy Eugene Ship Region North America Ship Postal Code 97403 Ship Country USA Customer Details CustomerID GREAL Customer Name Great Lakes Food Market Employee Details Employee Name Nancy Davelio Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-07-31 Shipped Date 2017-08-05 Products Product Cate de Blaye Quantity 15 Unit Price 263.5 Tota 3952.5 Product Gnecchi di nonna Alice Quanity 14 Unit Price 38.0 Total 532.0 Product Outback Lager Quantity 15 Unit Price 15.0, Total 225.0 Product Flotemysost Quantity 15 Unit Price 21.5, Total 322.5 Total Price Total Price 5032.0""",ShippingDocument
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25887,83.00,6.00,6,Clothing,Shirt""",PurchaseOrder
"Purchase Order,""purchase_orders_10506.pdf,""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""31 Gorgonzola Telino 16 125""",PurchaseOrder
"Purchase Order,""B-25999,93.00,-65.00,4,Clothing,Stole""",PurchaseOrder
"Shipping Manifest,""order_10578.pdf,Order ID 10578 Shipping Details Ship Name 8 Beverages Ship Address Fauntleroy Circus Ship Cy London Ship Region British Isles Ship Postal Code EC2 5NT Ship County UK Customer Details CustomerID BSBEV Customer Name Bs Beverages Employee Details Employee Name Margaret Peacock Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-06-24 Shipped Date 2017-07-25 Products Product Steeleye Sou. Quantity 20 Unit Price 18.0 Tota 360.0 Product Raviol Angelo Quantity 6 Unit Price 19.5, Total 117.0 Total Price Total Price 477.0""",ShippingDocument
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""let Sirop dérable 120 22.8""",PurchaseOrder
"Invoice,""11060,FRANS,2018-04-30,Padle Accort,invoice_11060.pdf""",Invoice
"Invoice,""X51008042777.jpg,RESTORAN WAN SHENG,INV,,26-05-2018,2,GST Summary Amount""",Invoice
"Shipping Manifest,""order_10896.pdf,Order ID 10896 Shipping Details Ship Name Maison Dewey Ship Address Rue Joseph-Bens 532 Ship Cy Bruxelles Ship Region Western Europe Ship Postal Code B-1180 Ship County Belgium Customer Details CustomerID MAISD Customer Name Maison Dewey Employee Details Employee Name Robert King Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2016-02-19 Shipped Date 2018-02-27 Products Product Rogede silt Quantity 15 Unit Price 9.5 Total 142.5 Product Gnecchi di nonna Alice Quantity 16 Unit Price 38.0, Total 608.0 Total Price otal Price 7505,""",ShippingDocument
"Purchase Order,""10283 2016-08-16 Carlos Gonzalez""",PurchaseOrder
"Shipping Manifest,""order_10317.pdf,Order ID 10317 Shipping Details Ship Name Lonesome Pine Restaurant Ship Address 89 Chiaroscuro Ra Ship Cy Porland Ship Region Noth America Ship Postal Code 97219 Ship Country USA Customer Details CustomerID LONEP Customer Name Lonesome Pine Restaurant Employee Details Employee Name Michael Suyama Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2016-09-20 Shipped Date 2016-10-10 Products Product Chai Quantity 20 Unit Price 14.4 Total 288.0 Total Price Total Price 288.0""",ShippingDocument
"Invoice,""X51006912998.jpg,PREPAY CHIT NUMBER,will,,08-05-2018,50,00,Thank You For Shopping At BHPetromart""",Invoice
"Purchase Order,""B-25603,12.00,1.00,2,Clothing,Hankerchief""",PurchaseOrder
"Invoice,""10818,MAGAA,2018-01-07,Giovanni Roveth,invoice_10818.pdf""",Invoice
"Purchase Order,""B-25903,455.00,77.00,8,Electronics,Accessories""",PurchaseOrder
"Receipt,""receipt406.jpg,9994892040 Ap-000031819 Homam Soap 509m We 26 Ic BP VANILLA 5 UT. 1X6 Tube Light 60 Wats 94.4 ig 1014.8 Tax Details Gross  RS 860 Total Savings  Rs.30 45 Counts Loyalty Points - NDITIONS 9 sold cannot be return product the return s Tax  Rs.154 8 Net Total Rs 1014.8 TERMS  CO 1.Goods one DANY complaint on ed oF exchanged eligible ou Visit Again , on o ad Thank Y a SarvSO""",Receipt
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-25654,34.00,12.00,3,Clothing,Hankerchief""",PurchaseOrder
"Invoice,""10539,BSBEV,2017-05-16,victoria Ashworth,invoice_10539.pdf""",Invoice
"Purchase Order,""B-25755,257.00,-3.00,2,Furniture,Bookcases""",PurchaseOrder
"Purchase Order,""B-26054,88.00,19.00,2,Clothing,Shirt""",PurchaseOrder
"Invoice,""11052,HANAR,2018-04-27,Mare Pontes,invoice_11052.pdf""",Invoice
"Purchase Order,""B-26097,671.00,-309.00,5,Electronics,Electronic Games""",PurchaseOrder
"Invoice,""X51005806702.jpg,SINNATHAMBY HOLDINGS,,,06022018,,SINNATHAMBY HOLDINGS""",Invoice
"Invoice,""X51006414721.jpg,AY L,DOMINO,DOMINO,,15.60,Order""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Receipt,""receipt35.jpg,8030 Renaissance Parkway Durham, NC 27713 984 329-2900 server ANASTASHIA 05182019 Table 571 1225 PM Guests 2 80001 Taco Salad 15.49 Ground Beef Add Chicken Fajita 8.99 Pechuga de Pollo 18.99 pads 43.47 3.26 Total 46.73 Balance Due Be se""",Receipt
"Purchase Order,""10866 2018-02-03 Christina Berglund""",PurchaseOrder
"Purchase Order,""la7 Zaanse koeken 14 los""",PurchaseOrder
"Invoice,""10670,FRANK,2017-09-16,peter Franken,invoice_10670.pdf""",Invoice
"Purchase Order,""31 Gorgonzola Telino ie 125""",PurchaseOrder
"Shipping Manifest,""order_10691.pdf,Order ID 10691 Shipping Details Ship Name QUICK-Stop Ship Address TaucherstraBe 10 Ship Cty Cunewalde Ship Region Western Europe Ship Postal Code 1307 Ship Country Germany Customer Details CustomerID QUICK Customer Name QUICK-Stop Employee Details Employee Name Ancrow Fuller Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-10-03, Shipped Date 2017-10-22 Products Product Chai Quantity 30 Unit Price 18.0 Total 540.0 Product. Tharinger Rostbratwurst Quantity 40 Unit Price 123.79, Total 4951.6 Product Ipoh Coffee Quantity 40 Unit Price 46.0, Total 1840.0 Product Gula Malacca Quantity 24 Unit Price 19.45 Total 466.70990900900905, Product Tarte au suere Quantity 48 Unit Price 49.3, oat 2366.3999900900906 Total Price Total Price 101648""",ShippingDocument
"Purchase Order,""Products""",PurchaseOrder
"Shipping Manifest,""order_11060.pdf,Order ID 11060 Shipping Details Ship Name Franchi S pA Ship Address Via Monte Bianco 34 Ship Cty Terino Ship Region Southern Europe Ship Postal Code 10100 Ship Country tly Customer Details CustomerID FRANS Customer Name Franchi SpA. Employee Details Employee Name Ancrow Fuller Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2016-04-20 Shipped Date 2018-05-04 Products Product Camembert Pierrot Quantity 4 Unit Price 34.0, Total 136.0 Product Orginal Frankurer grine Sotte Quantity 10 Unit Price 130 Total 130.0 Total Price otal Price 266.0""",ShippingDocument
"Invoice,""X51005663277.jpg,SYARIKAT PERNIAGAAN GIN KEE,x,,02122017,28.00,Change""",Invoice
"Invoice,""10819,CACTU,2018-01-07,Pavicio Simpson,invoice_10819.pdf""",Invoice
"Purchase Order,""l29 Thuringer Rostbratwurst 40 123.79""",PurchaseOrder
"Purchase Order,""purchase_orders_10954.pdf,""",PurchaseOrder
"Purchase Order,""lo Mishi Kobe Niku 3 o7""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""X51006389898.jpg,RESTORAN WAN SHF,INV,,,6,GST Summary Amount""",Invoice
"Shipping Manifest,""order_10558.pdf,Order ID 10558 Shipping Details Ship Name Around the Hom Ship Address Brook Farm Stratford St. Mary Ship Cty Colchester Ship Region British Isles Ship Postal Code CO7 6. Ship County UK Customer Details CustomerID AROUT Customer Name Around the Horn Employee Details Employee Name Nancy Davelio Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-06-08 Shipped Date 2017-06-10 Products Product Zaanee koeken Quantity 25 Unit Price 9.5 Total 237 5 Product Manjimup Dried Apples Quantity 20 Unit Price 53.0, Total 1060.0 Product Flo Mix Quantity 30 Unit Price 7.0 Tota 210.0 Product Perth Pasties Quantity 18 Unit Price 32.8 Total 590.4 Product Rod Kaviar Quantity 3 Unit Price 150, Total 45.0 Total Price Total Price 21429""",ShippingDocument
"Purchase Order,""B-25858,27.00,5.00,2,Clothing,Skirt""",PurchaseOrder
"Invoice,""X51005724629.jpg,,_,,,165.00,Change""",Invoice
"Invoice,""X51005663309.jpg,,,,,,""",Invoice
"Purchase Order,""12 Queso Manchego La Pastora 12 30.4""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""purchase_orders_10880.pdf,""",PurchaseOrder
"Receipt,""receipt132.jpg,MOONSTAR REST AURANTI 383 GELLERT BLYD., DALY CITY, CA 94015 650- 992- 2888 Tab 424 ip Me 2 184 ary NAME UP PRICE 5 FRI-SUN DINNER 29.88 149.40 29.88 500FF BIRTHDAY -0.50 -14.94 SUBTOTAL 134. 46 Tax9 ie Tip Guide 15K  20.17 166.74 185 24.203 fn 20  26.89 173.48 MANTA""",Receipt
"Purchase Order,""46 Spegesild 28 12""",PurchaseOrder
"Purchase Order,""B-25850,916.00,192.00,11,Electronics,Phones""",PurchaseOrder
"Purchase Order,""purchase_orders_10857.pdf,""",PurchaseOrder
"Purchase Order,""33 IGeitost 130 25""",PurchaseOrder
"Purchase Order,""B-25783,25.00,-11.00,1,Clothing,Stole""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""H Chai 18 14.4""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""purchase_orders_10539.pdf,""",PurchaseOrder
"Purchase Order,""1008 2018-04-08 Roland Mendel""",PurchaseOrder
"Purchase Order,""B-25778,933.00,166.00,5,Clothing,Saree""",PurchaseOrder
"Invoice,""X51005442346.jpg,,CA,SIMPLIFIED,18032018,7.56,Ghange""",Invoice
"Shipping Manifest,""order_10724.pdf,Order ID 10724 Shipping Details Ship Name Mare Pailarde Ship Address 43 rue St Laurent Ship Cay Montréal Ship Region North America Ship Postal Code Hi 163 Ship Country Canada Customer Details CustomerID MEREP Customer Name Mare Pailarde Employee Details Employee Name Laura Callahan Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-10-30 Shipped Date 2017-11-05 Products Product ture Quantity 16 Unit Price 31.0, Total 496.0 Product Stop dérable Quantity 5 Unit Price 28.5, Total 142.5 Total Price Total Price 628.5,""",ShippingDocument
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-25879,57.00,28.00,2,Clothing,Kurti""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""11025,WARTH,2018-04-15,Pirkko Koskitalo,invoice_11025.pdf""",Invoice
"Purchase Order,""purchase_orders_10333.pdf,""",PurchaseOrder
"Purchase Order,""purchase_orders_10369.pdf,""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""purchase_orders_10641.pdf,""",PurchaseOrder
"Purchase Order,""B-25813,911.00,202.00,7,Furniture,Chairs""",PurchaseOrder
"Purchase Order,""B-25608,1364.00,-1864.00,5,Furniture,Tables""",PurchaseOrder
"Purchase Order,""35 Steeleye Stout 10 14.4""",PurchaseOrder
"Invoice,""X51006557185.jpg,,OTCE,,17102017,2,VES 14 Date""",Invoice
"Purchase Order,""purchase_orders_10389.pdf,""",PurchaseOrder
"Purchase Order,""10505 2017-04-14 JJean Fresniére""",PurchaseOrder
"Purchase Order,""leo ICamembert Pierrot 10 34""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""B-25888,646.00,213.00,3,Electronics,Electronic Games""",PurchaseOrder
"Purchase Order,""B-25728,322.00,-113.00,4,Clothing,Saree""",PurchaseOrder
"Purchase Order,""purchase_orders_10665.pdf,""",PurchaseOrder
"Purchase Order,""B-25843,18.00,6.00,3,Clothing,Hankerchief""",PurchaseOrder
"Invoice,""10361,QUICK,2016-11-22,Horst Kloss,invoice_10361.pdf""",Invoice
"Purchase Order,""ler Sirop érable 4 28.5""",PurchaseOrder
"Purchase Order,""B-26001,13.00,0.00,2,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""purchase_orders_10869.pdf,""",PurchaseOrder
"Purchase Order,""17 Alice Mutton 50 31.2""",PurchaseOrder
"Purchase Order,""56 Gnocchi di nonna Alice 120 30.4""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""10460 2017-02-28 Maria Larsson""",PurchaseOrder
"Purchase Order,""32 Mascarpone Fabioli 6 132""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""10292,TRADH,2016-08-28,Anabela Domingues,invoice_10292.pdf""",Invoice
"Purchase Order,""l23 HTunnbrod 10 io""",PurchaseOrder
"Purchase Order,""10535 2017-05-13 JAntonio Moreno""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""0 kura 18 31""",PurchaseOrder
"Invoice,""10869,SEVES,2018-02-04,ar Kumar,invoice_10869.pdf""",Invoice
"Purchase Order,""las NuNuCa Nu-Nougat-Creme 15 14""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""B-26079,18.00,3.00,2,Clothing,Hankerchief""",PurchaseOrder
"Shipping Manifest,""order_10794.pdf,Order ID 10794 Shipping Details Ship Name Que Delicia Ship Address Rua da Panicadora, 12 Ship Cy Rio de Janeiro Ship Region South America Ship Postal Code 02389-673, Ship Country Brazil, Customer Details CustomerID QUEDE Customer Name Que Delica Employee Details Employee Name Michael Suyama Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2017-12-28 Shipped Date 2018-01-02 Products Product Totu Quanty 15 Unit Price 23.25 Tota 348.75 Product Touriere Quantity 6 Unit Price 745, Total 44.7 Total Price Total Price 298.45""",ShippingDocument
"Purchase Order,""B-25757,34.00,-11.00,5,Clothing,T-shirt""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""0564 2017-06-10 Paula Wilson""",PurchaseOrder
"Purchase Order,""B-25656,24.00,-1.00,2,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""B-26002,141.00,7.00,7,Clothing,Saree""",PurchaseOrder
"Purchase Order,""purchase_orders_10894.pdf,""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""lea Wimmers gute Semmelknédel ie 26.6""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""purchase_orders_10899.pdf,""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25748,141.00,10.00,4,Clothing,Shirt""",PurchaseOrder
"Receipt,""receipt69.jpg,Anjappar UNELT Nad Artesya 18128 Pioneer Blyd Artesia, Ca 90701 562 991-1801 www. anjapparla,com Anjappar - Artesia Order 004-864 Ticket 35 Dine In  Table it Seat Server Deepthi Rk Dy taee 1 Seat 1 1 Ghee Dosa 5 Kid is waiting 1 Anjappar Mutton Meals 1 Kaldosa 1 Plain Dosa Tax""",Receipt
"Purchase Order,""o4e2 2017-03-21 JJohn Stee""",PurchaseOrder
"Purchase Order,""55 Pate chinois 120 24""",PurchaseOrder
"Invoice,""10714,SAVEA,2017-10-22,Jose Pavarott,invoice_10714.pdf""",Invoice
"Purchase Order,""purchase_orders_11006.pdf,""",PurchaseOrder
"Receipt,""receipt169.jpg,CARLS JR Restaurant 1100580 11961 Beach Blvd. Stanton, CA 90680 714895-5114 9272017 121306 PH Order 375719 Cashier Alvaro I  Box 1 0.00 1 All Star Meal 1 1,00 Db Chbgr 0.00 Hot Dog 0.00 Baked Cookie 0.00 Lg Fries 3.00 Lg Bev Bar 3.00 SubTotal Tax Total Cash Change To Go Thank you for visiting Ticket 45 Itens in-bags 4""",Receipt
"Purchase Order,""B-26000,676.00,151.00,3,Electronics,Printers""",PurchaseOrder
"Purchase Order,""33 IGeitost ie 25""",PurchaseOrder
"Purchase Order,""purchase_orders_10743.pdf,""",PurchaseOrder
"Invoice,""X51006414708.jpg,RESTORAN HWA MUI SUTERA SDN BHD,_,,29042018,6,Change Returned 10""",Invoice
"Purchase Order,""purchase_orders_10872.pdf,""",PurchaseOrder
"Purchase Order,""75 IRhonbrau Klosterbier 120 7.75""",PurchaseOrder
"Invoice,""10316,RATTC,2016-09-27,Paula witson,invoice_10316.pdf""",Invoice
"Inventory Report,""StockReport_2017-12 , 34 products , Beverages, Condiments, Confections, Dairy Products , Chang 85 units, Chartreuse verte 148 units , Price range noted 19.45-775""",InventoryReport
"Invoice,""10377,SEVES,2016-12-09,ar Kumar,invoice_10377.pdf""",Invoice
"Purchase Order,""B-25843,45.00,0.00,2,Clothing,Stole""",PurchaseOrder
"Purchase Order,""10607 2017-07-22 Jose Pavarotti""",PurchaseOrder
"Invoice,""10988,RATTC,2018-03-31,Paula witson,invoice_10988.pdf""",Invoice
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""10351,ERNSH,2016-11-11,Roland Mendel,invoice_10351.pdf""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""31 IGorgonzola Telino 130 125""",PurchaseOrder
"Purchase Order,""B-25764,26.00,0.00,2,Clothing,Kurti""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Invoice,""X51006619342.jpg,KAWASAN PERINDUSTRIAN BALAKONG,,,,,4,GST""",Invoice
"Purchase Order,""Ist Manjimup Dried Apples 120 53""",PurchaseOrder
"Purchase Order,""B-25650,512.00,-225.00,5,Clothing,Saree""",PurchaseOrder
"Purchase Order,""l20 Sir Rodneys Marmalade 12 64.8""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""purchase_orders_10816.pdf,""",PurchaseOrder
"Shipping Manifest,""order_10918.pdf,Order ID 10918 Shipping Details Ship Name Bottom-Doliar Markets Ship Address 23 Tsawassen Biv, Ship Cty Tsawassen Ship Region North America Ship Postal Code T2F 6M Ship Country Canada Customer Details Customer 1D BOTTM Customer Name Bottom-Dollar Markets Employee Details Employee Name Janet Levering Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2016-03-02 Shipped Date 2018-03-11 Products Product Chai Quantity 60 Unit Price 18.0 Total 1080.0 Product Camembert Pierrot Quantity 25 Unit Price 34.0, Total 850.0 Total Price Total Price 1990.0""",ShippingDocument
"Purchase Order,""10258 2016-07-17 Roland Mendel""",PurchaseOrder
"Purchase Order,""Iss Pate chinois 25 loa""",PurchaseOrder
"Invoice,""X510055771921.jpg,,,ROUNDING,04122017,2,""",Invoice
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""X51005268400.jpg,RESTORAN HASSANBISTRO,HXKKKAKEKAAA,,12282017,1.00,CHANGE nf ne""",Invoice
"Purchase Order,""purchase_orders_11045.pdf,""",PurchaseOrder
"Purchase Order,""17 Alice Mutton 42 139""",PurchaseOrder
"Shipping Manifest,""order_10835.pdf,Order ID 10835 Shipping Details Ship Name Arod-s Futterkste Ship Address Obere Str. 57, Ship Cty Berin Ship Region Western Europe Ship Postal Code 12209 Ship Country Germany Customer Details Customer 1D ALFKI Customer Name Alreds Futerkiste Employee Details Employee Name Nancy Davelio Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2016-01-18, Shipped Date 2018-01-21 Products Product Racltte Courdavault Quantity 15 Unit Price 55.0, Total 825.0 Product Orginal Frankurer grine Sotte Quantity 2 Unit Price 130 Tota 26.0 Total Price Total Price 851.0,""",ShippingDocument
"Shipping Manifest,""order_10647.pdf,Order ID 10647 Shipping Details Ship Name Que Delicia Ship Address Rua da Panicadora, 12 Ship Cy Rio de Janeiro Ship Region South America Ship Postal Code 02389-673, Ship Country Brazil, Customer Details CustomerID QUEDE Customer Name Que Delica Employee Details Employee Name Margaret Peacock Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-08-27 Shipped Date 2017-00-03 Products Product Teatine Chocolate Bleculs Quantity 30 Unit Price 9.2 Total 276.0 Product Chartreuse vere Quantity 20 Unit Price 18.0 Tota 360.0 Total Price Total Price 626.0""",ShippingDocument
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""lea Tarte au sucre 2 49.3""",PurchaseOrder
"Purchase Order,""10547 2017-05-23 Hari Kumar""",PurchaseOrder
"Purchase Order,""B-25604,157.00,5.00,9,Clothing,Saree""",PurchaseOrder
"Purchase Order,""11055 2018-04-28 Carlos Hernandez""",PurchaseOrder
"Purchase Order,""lea Tarte au sucre 15 49.3""",PurchaseOrder
"Purchase Order,""B-25616,22.00,-2.00,3,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""laa Ipoh Coffee 6 46""",PurchaseOrder
"Invoice,""X51006328967.jpg,TANJONGHAS BOOKCENTRE PJ SDN BHD,BILL,,,62.00,CARD NOs""",Invoice
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""7 lUncle Bobs Organic Dried Pears 15 130""",PurchaseOrder
"Purchase Order,""51 Manjimup Dried Apples 40 424""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Shipping Manifest,""order_10895.pdf,Order ID 10895 Shipping Details Ship Name Emst Handel Shp Address Krchgaase 6 Ship Cty Graz Ship Region Western Europe Ship Postal Code 8010 Ship Country Austria Customer Details Customer 1D ERNSH Customer Name Emet Handel Employee Details Employee Name Janet Levering Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2016-02-18 Shipped Date 2018-02-23 Products Product Guarana Fantastica Quanity 10 Unit Price 4.5 Total 495.0 Product Chartreuse vere Quantity 45 Unit Price 18.0, Total 810.0 Product Boston Crab Meat Quanity 91 Unit Price 18.4 Total 1674.3999990900909 Product Camembert Pierrot Quanity 100 Unit Price 34.0, Tota 3400.0 Total Price Total Price 6279.4""",ShippingDocument
"Purchase Order,""las NuNuCa Nu-Nougat-Creme 12 11.2""",PurchaseOrder
"Purchase Order,""Products""",PurchaseOrder
"Purchase Order,""10850 2018-01-23 Mary Saveley""",PurchaseOrder
"Purchase Order,""10308 2016-12-30 Jose Pavarotti""",PurchaseOrder
"Purchase Order,""B-25896,42.00,7.00,2,Clothing,Kurti""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Invoice,""X51005711456.jpg,,Table,,31-03-2018,56.20,""",Invoice
"Purchase Order,""76 Lakkalikoori 50 18""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""34 Sasquatch Ale 20 14""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""B-25615,68.00,20.00,5,Clothing,Hankerchief""",PurchaseOrder
"Purchase Order,""10265 2016-07-25 Frédérique Citeaux""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Invoice,""X51006502531.jpg,TAX INVOICE,16042018,,,18,CHANGE 31""",Invoice
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""10318 2016-10-01 Helen Bennett""",PurchaseOrder
"Invoice,""10329,SPLIR,2016-10-15,art Braunschweiger,invoice_10329.pdf""",Invoice
"Shipping Manifest,""order_10627.pdf,Order ID 10627 Shipping Details Ship Name Save-a-ot Markets Ship Address 187 Suffolk Lr Ship Cty Boise Ship Region North America Ship Postal Code 83720 Ship Country USA Customer Details CustomerID SAVEA Customer Name Save-o-ot Markets Employee Details Employee Name Laura Callahan Shipper Details Shipper 1D 3 Shipper Name Federal Shipping Order Details Order Date 2017-08-11 Shipped Date 2017-08-21 Products Product Tarte au suere Quantity 15 Unit Price 49.3, Total 730.5 Product Rod Kaviar Quantity 35 Unit Price 150, Total 525.0 Total Price Total Price 1264.5""",ShippingDocument
"Purchase Order,""Products""",PurchaseOrder
"Invoice,""10906,WOLZA,2018-02-25,royszek Pestreniewice,invoice_10906.pdf""",Invoice
"Invoice,""10268,GROSR,2016-07-30,hare Pereira,invoice_10268.pdf""",Invoice
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""JOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""lOrder 1D JOrder Date Customer Name""",PurchaseOrder
"Purchase Order,""Product 1D Product Quantity Unit Price""",PurchaseOrder
"Purchase Order,""Purchase Orders""",PurchaseOrder
"Purchase Order,""B-25608,476.00,0.00,3,Furniture,Chairs""",PurchaseOrder
"Shipping Manifest,""order_10789.pdf,Order ID 10789 Shipping Details Ship Name Foles gourmandes Ship Address 184, chaussée de Tournai Ship Cty Lile Ship Region Western Europe Ship Postal Code 59000 Ship Country France Customer Details CustomerID FOLIG Customer Name Foes gourmandes Employee Details Employee Name Nancy Davelio Shipper Details Shipper 10 2 Shipper Name United Package Order Details Order Date 2017-1222 Shipped Date 2017-12-31, Products Product Camarvon Tigers Quantity 30 Unit Price 62.5, Total 1875.0 Product Steeleye Sou. Quantity 15 Unit Price 18.0 Tota 270.0 Product Vegie-spread Quantity 30 Unit Price 43.9 Tota 1317.0 Product Scotish Longbreads Quantity 18 Unit Price 125 Total 225.0 Total Price Total Price 2687.0""",ShippingDocument
"Shipping Manifest,""order_10645.pdf,Order ID 10645 Shipping Details Ship Name Hanari Carnes Ship Address Rua do Pago, 67 Ship Cy Rio de Janeiro Ship Region South America Ship Postal Code 05454-876, Ship Country Brazil Customer Details Customer 1D HANAR Customer Name Hanari Carnes Employee Details Employee Name Margaret Peacock Shipper Details Shipper 101 Shipper Name Speedy Express Order Details Order Date 2017-08-26, Shipped Date 2017-00-02 Products Product Camarvon Tigers Quantity 20 Unit Price 62.5, Total 1250.0 Product inlagd Sit Quantity 15 Unit Price 19.0 Total 285.0 Total Price otal Price 1535.0""",ShippingDocument
"Purchase Order,""purchase_orders_10296.pdf,""",PurchaseOrder
"Purchase Order,""10815 2018-01-05 Jose Pavarotti""",PurchaseOrder
